from_surface,to_surface,world_timestamp,next_world_timestamp,transition_duration
Mid,Mid,7888.128287,7888.329354,0.20106700000087585
Mid,Mid,7888.329354,7888.563932,0.23457799999960116
Mid,Mid,7888.563932,7888.798509,0.23457700000017212
Mid,Mid,7888.798509,7889.033087,0.23457799999960116
Mid,Right,7889.033087,7889.200642,0.16755499999999302
Right,Mid,7889.200642,7889.234153,0.0335110000005443
Mid,Right,7889.234153,7889.401709,0.16755599999942206
Right,Mid,7889.401709,7889.468731,0.0670220000001791
Mid,Right,7889.468731,7889.502242,0.033510999999634805
Right,Mid,7889.502242,7889.569264,0.0670220000001791
Mid,Mid,7889.569264,7889.770331,0.20106699999996636
Mid,Mid,7889.770331,7890.004909,0.23457800000051066
Mid,Mid,7890.004909,7890.239486,0.23457700000017212
Mid,Mid,7890.239486,7890.507575,0.26808899999923597
Mid,Mid,7890.507575,7890.708642,0.20106699999996636
Mid,Mid,7890.708642,7890.943219,0.23457700000017212
Mid,Mid,7890.943219,7891.144286,0.20106699999996636
Mid,Mid,7891.144286,7891.345352,0.20106600000053731
Mid,Mid,7891.345352,7891.445886,0.10053400000015245
Mid,Mid,7891.445886,7891.680463,0.23457699999926263
Mid,Mid,7891.680463,7891.88153,0.20106699999996636
Mid,Mid,7891.88153,7892.116108,0.23457800000051066
Mid,Mid,7892.116108,7892.317174,0.20106599999962782
Mid,Mid,7892.317174,7892.551752,0.23457800000051066
Mid,Mid,7892.551752,7892.78633,0.23457799999960116
Mid,Mid,7892.78633,7892.987396,0.20106600000053731
Mid,Mid,7892.987396,7893.221974,0.23457799999960116
Mid,Mid,7893.221974,7893.42304,0.20106599999962782
Mid,Mid,7893.42304,7893.657618,0.23457800000051066
Mid,Mid,7893.657618,7893.892196,0.23457799999960116
Mid,Mid,7893.892196,7894.02624,0.1340440000003582
Mid,Mid,7894.02624,7894.260818,0.23457799999960116
Mid,Mid,7894.260818,7894.495395,0.23457700000017212
Mid,Mid,7894.495395,7894.729973,0.23457800000051066
Mid,Mid,7894.729973,7894.864017,0.13404399999944872
Mid,Mid,7894.864017,7895.065084,0.20106699999996636
Mid,Mid,7895.065084,7895.299662,0.23457800000051066
Mid,Mid,7895.299662,7895.500728,0.20106599999962782
Mid,Right,7895.500728,7895.668284,0.16755600000033155
Right,Mid,7895.668284,7895.735306,0.06702199999926961
Mid,Mid,7895.735306,7895.969884,0.23457800000051066
Mid,Mid,7895.969884,7896.17095,0.20106599999962782
Mid,Mid,7896.17095,7896.405528,0.23457800000051066
Mid,Mid,7896.405528,7896.606594,0.20106599999962782
Mid,Mid,7896.606594,7896.841172,0.23457800000051066
Mid,Mid,7896.841172,7897.07575,0.23457799999960116
Mid,Mid,7897.07575,7897.310327,0.23457700000017212
Mid,Mid,7897.310327,7897.578416,0.26808900000014546
Mid,Mid,7897.578416,7897.779483,0.20106699999996636
Mid,Mid,7897.779483,7898.01406,0.23457700000017212
Mid,Mid,7898.01406,7898.215127,0.20106699999996636
Mid,Mid,7898.215127,7898.449705,0.23457799999960116
Mid,Mid,7898.449705,7898.684282,0.23457700000017212
Mid,Mid,7898.684282,7898.885349,0.20106699999996636
Mid,Right,7898.885349,7898.985882,0.10053299999981391
Right,Mid,7898.985882,7899.119926,0.1340440000003582
Mid,Mid,7899.119926,7899.354504,0.23457799999960116
Mid,Mid,7899.354504,7899.555571,0.20106699999996636
Mid,Mid,7899.555571,7900.024726,0.4691549999997733
Mid,Mid,7900.024726,7900.326326,0.30160000000068976
Mid,Mid,7900.326326,7900.560903,0.23457699999926263
Mid,Mid,7900.560903,7900.76197,0.20106699999996636
Mid,Mid,7900.76197,7900.996548,0.23457800000051066
Mid,Mid,7900.996548,7901.231125,0.23457700000017212
Mid,Mid,7901.231125,7901.432192,0.20106699999996636
Mid,Mid,7901.432192,7901.66677,0.23457799999960116
Mid,Mid,7901.66677,7901.934858,0.2680879999998069
Mid,Mid,7901.934858,7902.102414,0.16755600000033155
Mid,Mid,7902.102414,7902.336992,0.23457799999960116
Mid,Mid,7902.336992,7903.007213,0.6702210000003106
Mid,Mid,7903.007213,7903.241791,0.23457800000051066
Mid,Mid,7903.241791,7903.442858,0.20106699999996636
Mid,Mid,7903.442858,7903.677435,0.23457699999926263
Mid,Right,7903.677435,7903.777969,0.10053400000015245
Right,Mid,7903.777969,7903.912013,0.1340440000003582
Mid,Mid,7903.912013,7904.146591,0.23457799999960116
Mid,Mid,7904.146591,7904.347657,0.20106600000053731
Mid,Mid,7904.347657,7904.548724,0.20106699999996636
Mid,Mid,7904.548724,7904.783301,0.23457700000017212
Mid,Mid,7904.783301,7905.017879,0.23457799999960116
Mid,Mid,7905.017879,7905.218946,0.20106699999996636
Mid,Mid,7905.218946,7905.453523,0.23457700000017212
Mid,Mid,7905.453523,7905.688101,0.23457799999960116
Mid,Mid,7905.688101,7905.889168,0.20106699999996636
Mid,Right,7905.889168,7906.023212,0.1340440000003582
Right,Mid,7906.023212,7906.123745,0.10053299999981391
Mid,Mid,7906.123745,7906.324812,0.20106699999996636
