fixationid,aoi_id,world_timestamp
1731,Left|5,82248.006678
1732,Mid|2,82248.073701
1732,Left|6,82248.073701
1733,Mid|5,82248.308278
1734,Mid|5,82248.3753
1735,Mid|5,82248.609878
1734,Left|9,82248.609878
1735,Left|9,82248.609878
1736,Mid|5,82248.810944
1736,Left|9,82248.844455
1737,Mid|5,82249.347121
1738,Mid|5,82249.447654
1739,Mid|5,82249.682231
1740,Mid|5,82249.883298
1741,Mid|5,82250.117875
1742,Mid|5,82250.352452
1743,Mid|5,82250.553519
1744,Mid|5,82250.788096
1745,Mid|5,82251.022674
1746,Mid|6,82251.190229
1747,Mid|5,82251.491828
1748,Mid|5,82251.625873
1749,Mid|9,82251.927472
1750,Mid|9,82252.061516
1751,Mid|5,82252.229072
1752,Mid|5,82252.363116
1753,Mid|5,82252.597693
1754,Dashboard|5,82252.765249
1754,Left|5,82252.79876
1755,Dashboard|5,82252.865782
1755,Left|5,82252.999826
1756,Dashboard|8,82253.066848
1756,Mid|2,82253.13387
1757,Mid|5,82253.301425
1758,Mid|5,82253.401959
1759,Mid|5,82253.603025
1760,Mid|5,82253.837602
1761,Mid|5,82254.07218
1762,Mid|5,82254.273246
1763,Mid|5,82254.507824
1764,Mid|5,82254.70889
1765,Mid|5,82254.943467
1766,Mid|5,82255.178045
1767,Mid|5,82255.379111
1768,Mid|5,82255.613688
1769,Mid|5,82255.848266
1770,Mid|5,82256.049332
1771,Mid|5,82256.28391
1772,Mid|5,82256.484976
1773,Mid|5,82256.887109
1773,Right|2,82257.054664
1774,Mid|5,82257.121686
1775,Mid|5,82257.322752
1776,Mid|5,82257.523819
1777,Mid|4,82257.89244
1778,Left|6,82258.127018
1779,Mid|5,82258.495639
1780,Mid|5,82258.562661
1781,Mid|5,82258.797239
1782,Mid|5,82259.031816
1783,Mid|5,82259.199371
1784,Right|9,82259.735548
1784,Mid|5,82259.735548
1785,Mid|5,82259.869593
1786,Mid|5,82259.970126
1787,Mid|5,82260.070659
1788,Mid|5,82260.204703
1789,Mid|5,82260.439281
1790,Mid|5,82260.874924
1791,Mid|5,82260.975457
1791,Left|9,82261.04248
1792,Mid|5,82261.109502
1791,Right|7,82261.109502
1792,Right|7,82261.109502
1793,Mid|5,82261.344079
1794,Mid|5,82261.545145
1795,Mid|5,82261.67919
1796,Mid|5,82261.813234
1797,Mid|5,82262.047811
1798,Mid|5,82262.215367
1799,Mid|4,82262.416433
1800,Mid|5,82262.516966
1801,Mid|5,82262.785055
1802,Mid|5,82262.885588
1803,Mid|5,82263.120165
1804,Mid|5,82263.321231
1804,Left|8,82263.354743
1805,Mid|5,82263.723364
1806,Mid|5,82263.823897
1807,Mid|5,82264.058475
1808,Mid|5,82264.192519
1809,Mid|5,82264.427096
1810,Mid|5,82264.594652
1811,Mid|5,82264.829229
1812,Mid|5,82265.030295
1813,Mid|5,82265.231362
1814,Mid|5,82265.49945
1815,Mid|5,82265.599983
1816,Mid|5,82265.734028
1817,Mid|5,82266.236693
1818,Mid|5,82266.43776
1819,Mid|5,82266.638826
1820,Mid|5,82267.208514
1821,Mid|5,82267.309047
1822,Mid|5,82267.543625
1823,Mid|5,82267.71118
1824,Mid|5,82267.912246
1825,Dashboard|8,82268.180335
1826,Dashboard|8,82268.280868
1826,Mid|2,82268.34789
1827,Mid|5,82268.481934
1828,Mid|5,82268.716512
1829,Mid|5,82268.884067
1830,Mid|5,82269.420244
1831,Mid|5,82269.654821
1832,Mid|5,82269.755354
1833,Mid|5,82269.92291
1834,Mid|5,82270.090465
1835,Mid|5,82270.325042
1836,Mid|5,82270.459087
1837,Mid|5,82270.794197
1838,Mid|5,82271.028775
1839,Mid|5,82271.229841
1840,Mid|5,82271.330374
1841,Mid|5,82271.497929
1842,Mid|5,82271.598462
1843,Mid|5,82271.698996
1844,Mid|5,82271.900062
1845,Mid|5,82272.16815
1846,Mid|5,82272.369217
1847,Mid|5,82272.603794
1848,Mid|5,82272.838372
1849,Mid|5,82272.938905
1850,Mid|5,82273.173482
1851,Mid|5,82273.374549
1852,Mid|5,82273.709659
1853,Mid|5,82273.843703
1854,Mid|5,82274.078281
1855,Mid|5,82274.212325
1856,Mid|5,82274.37988
1857,Mid|5,82274.580947
1858,Mid|5,82274.68148
1858,Left|3,82274.782013
1859,Mid|4,82275.150635
1860,Mid|4,82275.217657
1860,Left|8,82275.351701
1861,Mid|5,82275.485745
1862,Mid|5,82275.6533
1863,Mid|5,82275.887878
1864,Mid|5,82276.088944
1865,Mid|5,82276.323522
1866,Mid|5,82276.390544
1867,Mid|5,82276.558099
1868,Mid|5,82276.625121
1869,Mid|5,82276.725654
1869,Left|9,82276.893209
1870,Mid|5,82276.960232
1871,Mid|5,82277.094276
1872,Mid|5,82277.261831
1873,Mid|5,82277.496408
1874,Mid|5,82277.730986
1875,Mid|5,82277.831519
1876,Mid|5,82278.066096
1877,Mid|5,82278.267163
1878,Mid|2,82278.50174
1879,Mid|5,82278.769829
1880,Mid|5,82278.870362
1880,Left|2,82278.970895
1881,Mid|5,82279.037917
1882,Mid|5,82279.205472
1883,Mid|5,82279.406539
1884,Mid|5,82279.641116
1885,Mid|5,82280.110271
1885,Left|9,82280.177293
1886,Mid|5,82280.311337
1887,Mid|4,82280.646448
1888,Mid|4,82280.780492
1889,Mid|4,82280.914536
1890,Mid|4,82281.115603
1891,Mid|5,82281.216136
1892,Mid|5,82281.517735
1893,Mid|5,82281.752313
1893,Right|7,82281.819335
1894,Mid|5,82282.187956
1895,Mid|5,82282.322001
1896,Mid|5,82282.489556
1897,Mid|4,82282.724133
1898,Mid|4,82282.891689
1899,Mid|5,82282.992222
1900,Mid|5,82283.226799
1901,Mid|5,82283.327332
1902,Mid|5,82283.461377
1903,Mid|5,82284.031065
1904,Mid|5,82284.131598
1905,Mid|5,82284.265642
1906,Mid|5,82284.500219
1907,Mid|5,82284.567241
1908,Mid|5,82284.734797
1909,Mid|5,82284.969374
1910,Mid|5,82285.203952
1911,Mid|5,82285.371507
1912,Mid|5,82285.572573
1913,Mid|5,82285.77364
1914,Mid|5,82285.974706
1915,Mid|5,82286.209283
1916,Mid|5,82286.41035
1917,Mid|5,82286.644927
1918,Mid|5,82287.114082
1919,Mid|5,82287.348659
1920,Mid|5,82287.583237
1921,Mid|5,82287.784303
1922,Mid|5,82288.01888
1923,Mid|5,82288.219947
1923,Right|7,82288.32048
1924,Mid|5,82288.454524
1925,Mid|5,82288.622079
1926,Mid|5,82288.756124
1927,Mid|5,82288.95719
1928,Dashboard|8,82289.2923
1929,Mid|5,82289.493367
1930,Mid|5,82289.5939
1931,Mid|5,82289.828477
1931,Left|3,82289.861988
1932,Mid|5,82290.029544
1933,Mid|5,82290.163588
1934,Mid|5,82290.398165
1935,Mid|5,82290.632743
1936,Mid|5,82291.068387
1937,Mid|5,82291.269453
1938,Mid|5,82291.50403
1939,Mid|5,82292.006696
1940,Mid|5,82292.073718
1941,Mid|5,82292.308296
1942,Mid|5,82292.542873
1943,Mid|6,82292.710428
1944,Mid|6,82292.911495
1945,Mid|5,82293.112561
1946,Mid|5,82293.313627
1947,Mid|5,82293.548205
1948,Mid|5,82293.749271
1949,Mid|5,82294.01736
1950,Mid|5,82294.218426
1951,Mid|5,82294.419492
1952,Mid|5,82294.754603
1953,Mid|5,82294.98918
1954,Mid|5,82295.223758
1955,Mid|5,82295.424824
1956,Mid|5,82295.659401
1957,Mid|5,82295.860468
1958,Mid|5,82296.296111
1959,Mid|5,82296.463667
1960,Mid|5,82296.664733
1961,Mid|5,82296.89931
1962,Mid|5,82297.100377
1963,Mid|5,82297.20091
1964,Mid|5,82297.401976
1965,Dashboard|7,82297.703576
1966,Mid|5,82297.938153
1967,Mid|5,82298.005175
1968,Mid|5,82298.239753
1969,Mid|5,82298.47433
1970,Mid|5,82298.909974
1971,Left|2,82299.044018
1970,Left|2,82299.044018
1971,Mid|5,82299.044018
1972,Mid|5,82299.278595
1973,Mid|6,82299.546684
1974,Mid|5,82299.814772
1975,Mid|5,82299.915306
1976,Mid|5,82300.04935
1977,Mid|5,82300.552016
1978,Mid|5,82300.68606
1979,Mid|5,82300.887126
1980,Mid|5,82301.121704
1981,Mid|5,82301.356281
1982,Mid|5,82301.557347
1983,Mid|5,82301.691392
1984,Mid|5,82301.892458
1985,Dashboard|9,82302.194057
1986,Dashboard|9,82302.361613
1987,Mid|5,82302.59619
1988,Mid|5,82302.696723
1989,Mid|5,82302.931301
1990,Mid|5,82303.132367
1990,Left|2,82303.299922
1991,Mid|5,82303.366944
1992,Mid|5,82303.601522
1992,Left|2,82303.735566
1993,Left|2,82303.769077
1993,Mid|5,82303.769077
1994,Mid|5,82304.003654
1995,Mid|5,82304.104188
1996,Mid|5,82304.238232
1996,Left|2,82304.338765
1997,Mid|5,82304.874942
1998,Mid|5,82304.975475
1999,Mid|5,82305.176541
2000,Mid|5,82305.310586
2001,Mid|5,82305.511652
2002,Mid|5,82305.746229
2003,Mid|5,82305.980807
2004,Mid|5,82306.181873
2005,Mid|5,82306.416451
2006,Mid|5,82306.651028
2007,Mid|5,82306.852094
2008,Mid|5,82307.086672
2007,Right|7,82307.086672
2008,Right|7,82307.086672
2009,Mid|5,82307.287738
2010,Mid|5,82307.488804
2011,Mid|5,82307.723382
2012,Mid|5,82307.924448
2013,Mid|5,82308.159025
2014,Mid|5,82308.29307
2015,Mid|5,82308.393603
2016,Mid|5,82308.494136
2017,Mid|5,82308.62818
2018,Mid|5,82308.862758
2019,Mid|5,82309.063824
2020,Mid|5,82309.298401
2021,Mid|5,82309.700534
2022,Mid|5,82309.935111
2023,Mid|5,82310.169689
2024,Mid|5,82310.370755
2025,Mid|5,82310.605333
2025,Left|3,82310.672355
2026,Mid|5,82310.772888
2027,Mid|5,82311.007465
2028,Mid|5,82311.242043
2029,Mid|5,82311.443109
2030,Mid|5,82311.677686
2031,Mid|5,82311.744709
2032,Mid|5,82312.012797
2032,Left|3,82312.146841
2033,Mid|5,82312.213863
2034,Mid|5,82312.41493
2035,Mid|5,82312.615996
2036,Mid|5,82312.817062
2037,Mid|5,82312.984618
2038,Mid|5,82313.085151
2039,Mid|5,82313.319728
2040,Mid|5,82313.520795
2041,Mid|5,82313.68835
2042,Mid|5,82313.788883
2043,Mid|5,82313.989949
2044,Mid|5,82314.224527
2044,Left|3,82314.32506
2045,Mid|5,82314.459104
2046,Mid|5,82314.660171
2047,Mid|5,82314.894748
2048,Mid|5,82315.095814
2049,Mid|5,82315.430925
2050,Mid|5,82315.665502
2051,Mid|5,82315.866569
2052,Mid|5,82316.034124
2053,Mid|5,82316.168168
2054,Mid|5,82316.369234
2055,Mid|5,82316.570301
2056,Mid|5,82316.804878
2057,Mid|5,82317.005944
2058,Mid|5,82317.1735
2059,Mid|5,82317.341055
2060,Mid|5,82317.542121
2061,Mid|5,82317.709677
2062,Mid|5,82317.776699
2063,Mid|5,82317.910743
2064,Mid|5,82318.011276
2065,Mid|5,82318.212343
2066,Mid|5,82318.413409
2067,Mid|5,82318.513942
2068,Mid|5,82318.748519
2069,Mid|5,82318.949586
2070,Mid|5,82319.150652
2071,Mid|5,82319.251185
2072,Mid|5,82319.452252
2073,Mid|5,82319.753851
2074,Mid|5,82319.988429
2075,Mid|5,82320.390561
2076,Mid|5,82320.591628
2077,Mid|5,82320.792694
2078,Mid|5,82321.027271
2079,Mid|5,82321.261849
2080,Mid|5,82321.462915
2080,Right|4,82321.529937
2081,Mid|5,82321.563448
2082,Mid|5,82321.798026
2083,Mid|5,82322.032603
2084,Mid|5,82322.233669
2085,Mid|5,82322.468247
2086,Mid|5,82322.702824
2087,Mid|5,82322.870379
2088,Dashboard|5,82323.20549
2089,Dashboard|8,82323.306023
2090,Dashboard|6,82323.507089
2091,Mid|5,82323.674645
2092,Mid|5,82323.775178
2093,Mid|5,82323.875711
2094,Mid|5,82324.009755
2094,Left|3,82324.177311
2095,Mid|5,82324.244333
2096,Mid|5,82324.713488
2097,Mid|5,82324.78051
2098,Mid|5,82325.015087
2099,Mid|5,82325.149131
2100,Mid|5,82325.350198
2101,Mid|5,82325.517753
2102,Mid|5,82325.718819
2103,Mid|5,82325.919886
2104,Mid|5,82325.986908
2105,Mid|4,82326.154463
2106,Mid|5,82326.38904
2107,Mid|5,82326.489574
2108,Mid|5,82326.590107
2109,Mid|5,82327.126284
2110,Mid|5,82327.360861
2111,Mid|5,82327.494905
2112,Mid|5,82327.695972
2113,Mid|5,82327.930549
2114,Mid|5,82328.131615
2115,Mid|5,82328.399704
2116,Mid|4,82328.60077
2117,Mid|5,82328.835348
2117,Left|3,82328.868859
2118,Mid|5,82328.935881
2119,Mid|5,82329.069925
2120,Mid|5,82329.304502
2121,Mid|5,82329.505569
2122,Mid|5,82329.673124
2123,Mid|5,82329.807168
2124,Mid|4,82329.941212
2125,Mid|5,82330.242812
2126,Mid|5,82330.443878
2127,Mid|5,82330.778989
2128,Mid|5,82330.879522
2129,Mid|5,82330.946544
2130,Mid|5,82331.248144
2131,Mid|5,82331.44921
2132,Mid|5,82331.650276
2132,Left|3,82331.817832
2133,Mid|5,82331.951876
2134,Mid|5,82332.152942
2135,Mid|5,82332.38752
2136,Mid|5,82332.957208
2137,Mid|4,82333.158274
2137,Right|7,82333.191785
2138,Mid|4,82333.392851
2139,Mid|5,82333.627429
2140,Mid|5,82333.694451
2141,Mid|5,82333.828495
2141,Left|2,82333.895517
2142,Mid|5,82333.962539
2143,Mid|5,82334.230628
2144,Mid|5,82334.431694
2145,Mid|5,82334.666271
2146,Mid|5,82334.900849
2146,Right|7,82334.93436
2147,Mid|5,82335.068404
2148,Mid|5,82335.235959
2149,Mid|5,82335.336493
2150,Mid|4,82335.604581
2151,Mid|4,82335.839158
2152,Mid|5,82336.040225
2153,Mid|5,82336.174269
2154,Mid|5,82336.408846
2155,Mid|5,82336.643424
2156,Mid|5,82336.810979
2157,Mid|5,82337.045556
2158,Mid|5,82337.14609
2159,Mid|5,82337.380667
2160,Mid|5,82337.4812
2160,Left|6,82337.548222
2161,Mid|5,82337.615244
2162,Mid|5,82337.816311
2163,Mid|5,82338.050888
2164,Mid|5,82338.285466
2165,Mid|5,82338.486532
2166,Mid|5,82338.721109
2167,Mid|5,82338.922176
2168,Mid|5,82339.156753
2169,Mid|5,82339.39133
2170,Mid|5,82339.592397
2171,Mid|5,82339.826974
2172,Mid|5,82340.195596
2173,Mid|5,82340.296129
2174,Mid|5,82340.530706
2175,Mid|5,82340.698262
2176,Mid|5,82340.932839
2177,Mid|5,82341.133905
2178,Mid|5,82341.301461
2179,Mid|5,82341.435505
2180,Mid|5,82341.670082
2181,Mid|5,82341.770615
2180,Left|6,82341.770615
2181,Left|6,82341.770615
2182,Mid|5,82341.971682
2183,Mid|5,82342.206259
2184,Mid|5,82342.440837
2185,Mid|5,82342.641903
2186,Mid|5,82342.87648
2187,Mid|5,82343.111058
2188,Mid|5,82343.312124
2189,Mid|5,82343.546701
2190,Mid|5,82343.747768
2191,Mid|5,82344.183412
2192,Mid|5,82344.384478
2193,Mid|5,82344.619055
2194,Mid|5,82344.820122
2195,Mid|5,82345.054699
2196,Mid|5,82345.255765
2197,Mid|5,82345.38981
2198,Mid|5,82345.590876
2199,Mid|5,82345.791942
2200,Mid|5,82346.227586
2200,Left|6,82346.294608
2201,Mid|5,82346.36163
2202,Mid|5,82346.462163
2203,Mid|5,82346.696741
2204,Mid|5,82346.897807
2205,Mid|5,82347.132385
2206,Mid|5,82347.366962
2207,Mid|5,82347.568028
2208,Mid|5,82347.735584
2209,Mid|5,82347.93665
2210,Mid|5,82348.171227
2210,Left|6,82348.204738
2211,Mid|5,82348.405805
2212,Mid|5,82348.606871
2213,Mid|5,82348.841448
2214,Mid|5,82349.076026
2215,Mid|5,82349.143048
2216,Mid|5,82349.277092
2217,Mid|5,82349.779758
2218,Mid|5,82350.014335
2219,Mid|5,82350.081358
2220,Mid|5,82350.315935
2221,Mid|5,82350.550512
2222,Mid|5,82350.751579
2223,Mid|5,82350.952645
2224,Mid|5,82351.187222
2225,Mid|5,82351.656377
2226,Mid|5,82351.857444
2227,Mid|5,82352.05851
2228,Mid|5,82352.293087
2229,Mid|5,82352.628198
2230,Mid|5,82352.829264
2231,Mid|5,82353.063842
2232,Mid|5,82353.164375
2233,Mid|5,82353.298419
2234,Mid|5,82353.532996
2235,Mid|5,82354.002151
2236,Mid|5,82354.203218
2237,Dashboard|8,82354.437795
2238,Mid|5,82354.739394
2239,Mid|5,82354.839928
2240,Mid|5,82354.940461
2241,Mid|5,82355.074505
2242,Mid|5,82355.275571
2243,Mid|5,82355.510149
2244,Mid|5,82355.711215
2245,Mid|5,82355.979304
2246,Mid|5,82356.113348
2247,Mid|5,82356.347925
2248,Mid|5,82356.448458
2249,Mid|5,82356.649525
2250,Mid|5,82356.750058
2251,Mid|5,82356.917613
2252,Mid|5,82356.984635
2253,Mid|5,82357.085168
2254,Mid|5,82357.185702
2255,Mid|5,82357.420279
2256,Mid|5,82357.621345
2257,Mid|5,82357.855923
2258,Mid|5,82358.056989
2258,Left|3,82358.124011
2259,Mid|5,82358.325078
2260,Mid|5,82358.559655
2260,Right|4,82358.660188
2261,Right|1,82358.760721
2261,Mid|5,82358.760721
2262,Mid|5,82358.995299
2263,Mid|5,82359.229876
2264,Mid|5,82359.430942
2265,Mid|5,82359.66552
2266,Mid|5,82359.833075
2267,Mid|5,82360.034141
2268,Mid|5,82360.134675
2269,Mid|5,82360.235208
2270,Mid|5,82360.469785
2271,Mid|5,82360.670852
2272,Mid|5,82360.905429
2273,Mid|5,82361.039473
2274,Mid|5,82361.240539
2275,Mid|5,82361.408095
2276,Mid|5,82361.508628
2277,Mid|5,82361.743205
2278,Mid|5,82361.910761
2279,Mid|5,82362.111827
2280,Mid|5,82362.413426
2281,Mid|5,82362.51396
2282,Mid|5,82362.648004
2283,Mid|5,82362.782048
2284,Mid|5,82362.983114
2285,Mid|2,82363.15067
2286,Mid|5,82363.385247
2287,Mid|5,82363.619825
2288,Mid|5,82364.055468
2289,Mid|5,82364.189512
2290,Mid|5,82364.390579
2291,Mid|5,82364.524623
2292,Mid|5,82364.7592
2293,Mid|5,82364.893245
2294,Mid|5,82365.027289
2295,Mid|5,82365.261866
2296,Mid|5,82365.496444
2297,Mid|5,82365.99911
2298,Mid|5,82366.200176
2299,Mid|5,82366.300709
2300,Mid|5,82366.535286
2301,Mid|5,82366.736353
2302,Mid|5,82366.97093
2303,Mid|5,82367.406574
2304,Mid|5,82367.574129
2305,Mid|5,82367.808707
2306,Mid|5,82368.043284
2307,Mid|5,82368.210839
2308,Mid|5,82368.679994
2309,Mid|5,82368.780527
2310,Mid|5,82369.015105
2311,Mid|5,82369.082127
2312,Mid|5,82369.316704
2313,Mid|5,82369.484259
2314,Mid|5,82369.618304
2315,Mid|5,82369.919903
2316,Mid|5,82370.12097
2317,Mid|5,82370.690657
2318,Mid|5,82370.791191
2319,Mid|5,82370.992257
2320,Mid|5,82371.193323
2321,Mid|5,82371.260345
2322,Left|3,82371.427901
2322,Mid|5,82371.427901
2321,Left|3,82371.427901
2323,Mid|5,82371.662478
2324,Mid|5,82371.930567
2325,Mid|4,82372.165144
2326,Mid|5,82372.265677
2327,Mid|5,82372.36621
2327,Left|3,82372.466744
2328,Mid|5,82372.533766
2329,Mid|5,82373.00292
2330,Mid|5,82373.203987
2331,Mid|5,82373.438564
2332,Mid|4,82373.63963
2333,Mid|4,82373.740164
2334,Mid|5,82373.974741
2335,Mid|5,82374.041763
2336,Mid|5,82374.142296
2337,Mid|5,82374.343363
2338,Mid|5,82374.544429
2338,Right|7,82374.678473
2339,Mid|5,82374.779006
2339,Right|1,82374.913051
2340,Mid|5,82375.013584
2341,Mid|5,82375.21465
2342,Mid|5,82375.449228
2343,Mid|5,82375.683805
2344,Mid|4,82375.884871
2345,Mid|4,82376.052427
2346,Mid|5,82376.387537
2347,Mid|5,82376.454559
2348,Mid|4,82376.78967
2349,Mid|4,82376.990736
2350,Mid|5,82377.12478
2351,Mid|5,82377.191803
2352,Mid|5,82377.42638
2353,Dashboard|8,82377.660957
2354,Mid|5,82377.862024
2355,Mid|5,82377.996068
2356,Mid|4,82378.331178
2357,Mid|4,82378.431712
2358,Mid|5,82378.800333
2359,Mid|5,82378.867355
2360,Mid|5,82379.101933
2361,Mid|5,82379.269488
2362,Mid|5,82379.63811
2363,Mid|5,82379.872687
2364,Mid|5,82380.073753
2365,Mid|4,82380.27482
2366,Mid|4,82380.442375
2367,Mid|5,82380.676952
2368,Mid|5,82380.777486
2369,Mid|5,82381.280151
2370,Mid|5,82381.414196
2371,Mid|4,82381.682284
2372,Mid|4,82381.88335
2373,Mid|4,82382.117928
2374,Mid|5,82382.352505
2375,Mid|5,82382.888682
2376,Mid|5,82383.12326
2377,Mid|5,82383.290815
2378,Mid|5,82383.491881
2379,Mid|5,82383.726459
2380,Mid|5,82383.961036
2381,Mid|5,82384.028058
2382,Mid|5,82384.162102
2383,Mid|5,82384.363169
2384,Mid|5,82384.564235
2385,Mid|5,82384.798812
2386,Mid|5,82384.966368
2387,Mid|5,82385.200945
2388,Mid|5,82385.301478
2389,Mid|5,82385.536056
2390,Mid|5,82385.737122
2391,Mid|5,82385.938188
2392,Mid|5,82386.139255
2393,Mid|5,82386.373832
2394,Mid|5,82386.910009
2395,Mid|5,82387.044053
2396,Mid|4,82387.278631
2397,Mid|2,82387.412675
2398,Mid|2,82387.479697
2399,Mid|5,82387.647252
2400,Mid|5,82387.747785
2401,Mid|5,82387.814808
2402,Mid|5,82388.049385
2403,Mid|5,82388.21694
2404,Mid|5,82388.451518
2405,Mid|5,82388.686095
2406,Mid|5,82388.887161
2407,Mid|5,82389.15525
2408,Mid|5,82389.557382
2409,Mid|5,82389.657916
2410,Mid|5,82389.858982
2411,Mid|5,82390.026537
2412,Mid|5,82390.261115
2413,Mid|5,82390.462181
2414,Mid|5,82390.864314
2415,Mid|5,82390.964847
2415,Left|6,82391.06538
2416,Mid|5,82391.165913
2417,Mid|5,82391.36698
2418,Mid|5,82391.568046
2419,Mid|5,82391.802623
2420,Mid|5,82392.673911
2421,Mid|5,82392.774444
2422,Mid|5,82392.97551
2423,Mid|5,82393.210088
2423,Right|1,82393.27711
2424,Mid|5,82393.444665
2424,Right|1,82393.545198
2425,Mid|5,82393.645731
2426,Mid|5,82393.846798
2427,Mid|5,82394.081375
2428,Mid|5,82394.282441
2429,Mid|5,82394.517019
2430,Mid|5,82394.751596
2431,Mid|5,82394.952663
2432,Mid|5,82395.153729
2433,Mid|5,82395.254262
2434,Mid|5,82395.48884
2435,Mid|5,82395.689906
2436,Mid|5,82395.890972
2437,Mid|5,82396.12555
2438,Mid|5,82396.494171
2439,Mid|5,82396.695238
2440,Mid|5,82396.929815
2441,Mid|5,82397.164392
2442,Mid|5,82397.667058
2443,Mid|5,82397.901636
2444,Mid|5,82398.102702
2445,Mid|5,82398.303768
2446,Mid|5,82398.538346
2447,Mid|5,82399.141545
2448,Mid|5,82399.242078
2449,Mid|5,82399.476655
2450,Mid|5,82399.577188
2451,Mid|5,82399.778255
2452,Mid|5,82400.012832
2453,Mid|5,82400.24741
2454,Mid|5,82400.448476
2455,Mid|5,82400.649542
2456,Mid|5,82400.88412
2457,Mid|5,82401.085186
2458,Mid|5,82401.319763
2459,Mid|5,82401.554341
2460,Mid|5,82401.755407
2461,Mid|5,82401.889451
2462,Mid|5,82402.224562
2463,Mid|5,82402.358606
2464,Mid|5,82402.593184
2465,Mid|5,82402.693717
2465,Right|7,82402.79425
2466,Mid|5,82402.894783
2467,Mid|5,82403.12936
2468,Mid|5,82403.363938
2469,Mid|5,82403.565004
2470,Mid|5,82403.799582
2471,Mid|5,82404.034159
2472,Mid|5,82404.235225
2473,Mid|5,82404.469803
2474,Mid|5,82404.670869
2475,Mid|5,82404.905447
2476,Mid|5,82405.140024
2477,Mid|5,82405.240557
2478,Mid|5,82405.34109
2479,Mid|5,82405.575668
2480,Mid|5,82405.810245
2481,Mid|5,82406.011311
2482,Mid|5,82406.245889
2483,Mid|5,82406.480466
2484,Mid|5,82406.681533
2485,Mid|5,82406.91611
2486,Mid|5,82407.117176
2487,Mid|5,82407.351754
2488,Mid|5,82407.586331
2489,Mid|5,82407.954953
2490,Mid|5,82408.122508
2491,Mid|5,82408.357085
2492,Mid|5,82408.893262
2493,Mid|5,82409.12784
2493,Right|1,82409.194862
2494,Mid|5,82409.328906
2495,Mid|5,82409.563483
2496,Mid|5,82409.76455
2497,Mid|5,82409.999127
2497,Right|1,82410.133171
2498,Mid|5,82410.233705
2499,Mid|5,82410.434771
2500,Mid|5,82410.669348
2501,Mid|5,82410.870415
2502,Mid|5,82411.104992
2503,Mid|5,82411.339569
2504,Mid|5,82411.540636
2505,Mid|5,82411.775213
2506,Mid|5,82412.009791
2507,Mid|5,82412.210857
2508,Mid|5,82412.411923
2509,Mid|5,82412.646501
2510,Mid|5,82412.780545
2511,Mid|5,82412.981611
2512,Mid|5,82413.216189
2513,Mid|5,82413.417255
2514,Mid|5,82413.551299
2515,Mid|5,82413.752366
2516,Mid|5,82413.88641
2517,Mid|5,82414.22152
2518,Mid|5,82414.288542
2519,Mid|5,82414.456098
2520,Mid|5,82414.657164
2521,Mid|5,82414.724186
2522,Mid|5,82414.958764
2523,Mid|5,82415.126319
2524,Mid|5,82415.628985
2524,Left|9,82415.729518
2525,Mid|5,82415.729518
2525,Left|9,82415.729518
2526,Mid|5,82415.930584
2527,Mid|5,82416.131651
2527,Left|3,82416.265695
2528,Mid|5,82416.366228
2529,Mid|5,82416.600805
2530,Mid|5,82416.768361
2529,Left|9,82416.768361
2530,Left|9,82416.768361
2531,Mid|5,82417.204004
2532,Mid|5,82417.438582
2532,Left|8,82417.472093
2533,Mid|5,82417.639648
2534,Mid|5,82417.874225
2535,Mid|5,82418.075292
2536,Mid|5,82418.309869
2537,Mid|5,82418.510936
2538,Mid|5,82418.745513
2539,Dashboard|8,82419.080624
2539,Left|2,82419.114135
2540,Mid|5,82419.583289
2541,Mid|5,82419.817867
2542,Mid|5,82419.9184
2543,Mid|5,82420.018933
2544,Mid|6,82420.186488
2544,Left|8,82420.186488
2545,Mid|5,82420.689154
2546,Mid|5,82420.85671
2547,Mid|5,82421.024265
2547,Left|9,82421.258842
2548,Left|6,82421.292353
2548,Mid|5,82421.292353
2549,Mid|5,82421.359375
2550,Mid|5,82421.593953
2551,Mid|5,82421.82853
2552,Left|4,82422.063108
2552,Dashboard|5,82422.063108
2553,Dashboard|8,82422.197152
2553,Left|5,82422.197152
2554,Mid|5,82422.532262
2554,Left|8,82422.565773
2555,Mid|5,82422.632796
2556,Mid|5,82422.833862
2556,Left|3,82422.967906
2557,Mid|5,82423.034928
2557,Left|9,82423.068439
2558,Mid|5,82423.537594
2559,Mid|5,82423.772171
2560,Mid|5,82423.839194
2561,Mid|5,82424.107282
2562,Mid|5,82424.308348
2562,Left|2,82424.475904
2563,Mid|5,82424.542926
2563,Left|9,82424.609948
2564,Mid|5,82424.67697
2565,Mid|2,82424.911547
2566,Dashboard|5,82425.179636
2566,Left|4,82425.280169
2567,Mid|5,82425.380702
2568,Mid|5,82425.61528
2569,Mid|5,82426.017412
2570,Mid|5,82426.084434
2571,Mid|5,82426.319012
2572,Mid|5,82426.553589
2573,Mid|5,82426.721144
2573,Left|8,82426.855189
2574,Mid|8,82426.8887
2575,Mid|8,82427.089766
2576,Mid|5,82427.257321
2577,Mid|5,82427.424877
2578,Dashboard|5,82428.095098
2579,Dashboard|5,82428.16212
2579,Left|5,82428.195631
2580,Left|9,82428.363186
2580,Mid|5,82428.363186
2581,Mid|5,82428.463719
2582,Left|9,82428.932874
2582,Mid|5,82428.932874
2583,Mid|5,82429.066918
