from_surface,to_surface,world_timestamp,next_world_timestamp,transition_duration
Left,Left,523423.314336,523423.347847,0.03351099998690188
Left,Left,523423.347847,523423.44838,0.1005330000189133
Left,Left,523423.44838,523423.615934,0.16755399998510256
Left,Mid,523423.615934,523423.749977,0.13404299999820068
Mid,Right,523423.749977,523424.051575,0.30159799999091774
Right,Mid,523424.051575,523424.520727,0.46915200003422797
Mid,Mid,523424.520727,523424.62126,0.10053299996070564
Mid,Mid,523424.62126,523424.788814,0.16755400004331023
Mid,Right,523424.788814,523425.324988,0.5361739999498241
Right,Left,523425.324988,523425.324988,0.0
Left,Dashboard,523425.324988,523425.392009,0.06702100002439693
Dashboard,Right,523425.392009,523425.492542,0.1005330000189133
Right,Left,523425.492542,523425.526053,0.03351099998690188
Left,Mid,523425.526053,523425.928183,0.40213000000221655
Mid,Right,523425.928183,523426.430846,0.5026629999629222
Right,Right,523426.430846,523426.531379,0.1005330000189133
Right,Right,523426.531379,523426.698933,0.16755399998510256
Right,Mid,523426.698933,523426.732444,0.03351100004510954
Mid,Right,523426.732444,523426.799466,0.06702199997380376
Right,Right,523426.799466,523426.899998,0.1005320000112988
Right,Right,523426.899998,523427.905324,1.005325999984052
Right,Left,523427.905324,523427.938835,0.03351099998690188
Left,Left,523427.938835,523428.575541,0.6367060000193305
Left,Left,523428.575541,523428.810117,0.23457600001711398
Left,Right,523428.810117,523429.212248,0.40213100000983104
Right,Mid,523429.212248,523431.826095,2.6138470000005327
Mid,Right,523431.826095,523432.261736,0.4356409999891184
Right,Left,523432.261736,523434.037811,1.7760750000015832
Left,Left,523434.037811,523434.138344,0.10053299996070564
Left,Mid,523434.138344,523435.210692,1.0723480000160635
Mid,Dashboard,523435.210692,523435.210692,0.0
Dashboard,Dashboard,523435.210692,523435.311224,0.1005320000112988
Dashboard,Mid,523435.311224,523435.311224,0.0
Mid,Mid,523435.311224,523435.679844,0.36862000002292916
Mid,Right,523435.679844,523436.148996,0.4691519999760203
Right,Left,523436.148996,523436.148996,0.0
Left,Right,523436.148996,523436.618148,0.4691519999760203
Right,Left,523436.618148,523436.886235,0.26808700000401586
Left,Right,523436.886235,523436.986767,0.1005320000112988
Right,Left,523436.986767,523437.020278,0.03351099998690188
Left,Mid,523437.020278,523437.355387,0.3351090000360273
Mid,Right,523437.355387,523437.791028,0.4356409999891184
Right,Left,523437.791028,523437.858049,0.06702099996618927
Left,Right,523437.858049,523438.729332,0.871283000044059
Right,Right,523438.729332,523438.829864,0.1005320000112988
Right,Left,523438.829864,523440.807005,1.9771409999812022
Left,Left,523440.807005,523441.00807,0.20106499997200444
Left,Left,523441.00807,523442.046907,1.0388370000291616
